osm_id,category,name,lat,lon,capacity_estimate,capacity_source,pm2_5,us_aqi,observation_time,province,is_shelter
school_7360,school,School (school),-8.477236,28.907313,150,type_based_estimate,21.8,86.0,2026-08-28T09:00,Tanganyika,True
school_7361,school,School (school),-8.727985,25.018065,150,type_based_estimate,29.7,96.0,2026-08-28T09:00,Lualaba,True
school_7362,school,School (school),-4.696083,28.646389,150,type_based_estimate,17.8,160.0,2026-08-28T09:00,Tanganyika,True
school_7363,school,School (school),-4.647261,29.107003,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7364,school,School (school),-8.752681,24.968169,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7365,school,School (school),-10.714482,25.505198,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7366,school,School (school),-7.829058,26.988311,150,type_based_estimate,24.5,95.0,2026-08-28T09:00,Lualaba,True
school_7367,school,School (school),-4.553917,29.148035,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7368,school,School (school),-5.941321,29.187058,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7369,school,School (school),-7.392118,30.189286,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7370,school,School (school),-5.960157,28.425989,150,type_based_estimate,15.0,87.0,2026-08-28T09:00,Tanganyika,True
school_7371,school,School (school),-8.747454,24.975887,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7372,school,School (school),-9.194802,25.861046,150,type_based_estimate,26.0,92.0,2026-08-28T09:00,Lualaba,True
school_7373,school,School (school),-8.728028,25.011069,150,type_based_estimate,29.7,96.0,2026-08-28T09:00,Lualaba,True
school_7374,school,School (school),-8.38551,29.631356,150,type_based_estimate,21.1,82.0,2026-08-28T09:00,Tanganyika,True
school_7375,school,School (school),-7.388107,29.889515,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7376,school,School (school),-5.008685,28.838139,150,type_based_estimate,17.5,164.0,2026-08-28T09:00,Tanganyika,True
school_7377,school,School (school),-8.739333,24.968382,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7378,school,School (school),-5.928251,29.192234,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7379,school,School (school),-8.72526,25.006006,150,type_based_estimate,29.7,96.0,2026-08-28T09:00,Lualaba,True
school_7380,school,School (school),-8.181389,27.0325,150,type_based_estimate,21.9,84.0,2026-08-28T09:00,Lualaba,True
school_7381,school,School (school),-10.7745,25.54625,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7382,school,School (school),-8.728227,25.011051,150,type_based_estimate,29.7,96.0,2026-08-28T09:00,Lualaba,True
school_7383,school,School (school),-8.153486,29.984512,150,type_based_estimate,20.2,89.0,2026-08-28T09:00,Tanganyika,True
school_7384,school,School (school),-7.56845,29.794328,150,type_based_estimate,19.7,75.0,2026-08-28T09:00,Tanganyika,True
school_7385,school,School (college),-5.926185,29.192248,250,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7386,school,School (school),-8.224167,26.935556,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7387,school,School (school),-6.819175,26.460508,150,type_based_estimate,26.3,96.0,2026-08-28T09:00,Tanganyika,True
school_7388,school,School (school),-4.574895,29.138483,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7389,school,School (school),-8.733008,24.986472,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7390,school,School (school),-6.116908,26.875932,150,type_based_estimate,18.5,86.0,2026-08-28T09:00,Tanganyika,True
school_7391,school,School (school),-8.221944,26.928889,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7392,school,School (school),-7.313519,29.835024,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7393,school,School (school),-4.574444,28.787944,150,type_based_estimate,11.7,82.0,2026-08-28T09:00,Tanganyika,True
school_7394,school,School (school),-5.989655,28.047856,150,type_based_estimate,19.0,98.0,2026-08-28T09:00,Tanganyika,True
school_7395,school,School (school),-10.718131,25.467834,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7396,school,School (school),-7.054957,29.657141,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7397,school,School (school),-4.554167,29.147556,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7398,school,School (school),-8.568611,26.533056,150,type_based_estimate,29.0,95.0,2026-08-28T09:00,Lualaba,True
school_7399,school,School (school),-5.957172,28.003902,150,type_based_estimate,19.0,98.0,2026-08-28T09:00,Tanganyika,True
school_7400,school,School (school),-4.964579,29.112364,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7401,school,School (school),-5.929458,29.194925,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7402,school,School (school),-5.930506,29.177651,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7403,school,School (school),-7.072935,29.74186,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7404,school,School (school),-8.735682,24.991057,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7405,school,School (school),-9.205636,25.853508,150,type_based_estimate,26.0,92.0,2026-08-28T09:00,Lualaba,True
school_7406,school,School (school),-7.557484,26.466498,150,type_based_estimate,22.9,88.0,2026-08-28T09:00,Lualaba,True
school_7407,school,School (school),-4.547665,29.150814,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7408,school,School (school),-5.958883,28.003745,150,type_based_estimate,19.0,98.0,2026-08-28T09:00,Tanganyika,True
school_7409,school,School (university),-5.903815,29.217362,400,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7410,school,School (school),-7.086944,29.81,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7411,school,School (school),-4.533239,28.795563,150,type_based_estimate,11.7,82.0,2026-08-28T09:00,Tanganyika,True
school_7412,school,School (school),-5.930973,29.192609,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7413,school,School (school),-7.37232,29.800451,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7414,school,School (school),-4.682238,29.113022,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7415,school,School (school),-7.709313,29.784161,150,type_based_estimate,19.7,75.0,2026-08-28T09:00,Tanganyika,True
school_7416,school,School (school),-8.401633,26.851559,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7417,school,School (school),-4.782041,29.100868,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7418,school,School (school),-10.741415,25.478692,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7419,school,School (school),-10.73209,25.446346,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7420,school,School (school),-7.994847,30.436651,150,type_based_estimate,20.8,90.0,2026-08-28T09:00,Tanganyika,True
school_7421,school,School (school),-7.692905,26.417465,150,type_based_estimate,22.9,88.0,2026-08-28T09:00,Lualaba,True
school_7422,school,School (school),-7.036178,29.761859,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7423,school,School (school),-8.049715,28.249784,150,type_based_estimate,20.0,81.0,2026-08-28T09:00,Tanganyika,True
school_7424,school,School (school),-7.076164,29.731823,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7425,school,School (school),-4.965611,28.81575,150,type_based_estimate,17.8,160.0,2026-08-28T09:00,Tanganyika,True
school_7426,school,School (school),-4.552596,29.155544,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7427,school,School (school),-7.024205,29.756688,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7428,school,School (school),-8.732884,24.997904,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7429,school,School (school),-5.622317,29.343227,150,type_based_estimate,11.1,93.0,2026-08-28T09:00,Tanganyika,True
school_7430,school,School (school),-10.969972,26.72675,150,type_based_estimate,25.4,95.0,2026-08-28T09:00,Lualaba,True
school_7431,school,School (school),-4.907944,28.768972,150,type_based_estimate,17.8,160.0,2026-08-28T09:00,Tanganyika,True
school_7432,school,School (school),-8.385702,29.631433,150,type_based_estimate,21.1,82.0,2026-08-28T09:00,Tanganyika,True
school_7433,school,School (school),-7.073333,29.715278,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7434,school,School (school),-4.85625,28.74225,150,type_based_estimate,17.8,160.0,2026-08-28T09:00,Tanganyika,True
school_7435,school,School (school),-4.657138,28.767507,150,type_based_estimate,17.8,160.0,2026-08-28T09:00,Tanganyika,True
school_7436,school,School (school),-10.731736,25.44587,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7437,school,School (school),-10.982806,26.730194,150,type_based_estimate,25.4,95.0,2026-08-28T09:00,Lualaba,True
school_7438,school,School (school),-7.6314,29.26658,150,type_based_estimate,23.5,92.0,2026-08-28T09:00,Tanganyika,True
school_7439,school,School (school),-8.46,28.907694,150,type_based_estimate,21.8,86.0,2026-08-28T09:00,Tanganyika,True
school_7440,school,School (school),-4.795874,29.096284,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7441,school,School (school),-8.496389,26.748333,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7442,school,School (school),-8.112083,25.030361,150,type_based_estimate,32.2,112.0,2026-08-28T09:00,Lualaba,True
school_7443,school,School (school),-5.92944,29.174313,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7444,school,School (school),-8.231667,26.856111,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7445,school,School (school),-10.731604,25.446186,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7446,school,School (school),-7.081667,29.743333,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7447,school,School (school),-7.726174,29.52794,150,type_based_estimate,19.7,75.0,2026-08-28T09:00,Tanganyika,True
school_7448,school,School (school),-7.520266,26.374897,150,type_based_estimate,22.9,88.0,2026-08-28T09:00,Lualaba,True
school_7449,school,School (school),-6.813785,26.455977,150,type_based_estimate,26.3,96.0,2026-08-28T09:00,Tanganyika,True
school_7450,school,School (school),-7.385353,26.116328,150,type_based_estimate,25.7,107.0,2026-08-28T09:00,Tanganyika,True
school_7451,school,School (school),-7.060067,29.731887,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7452,school,School (school),-7.055126,29.729066,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7453,school,School (school),-4.963639,29.111389,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7454,school,School (school),-5.957281,28.018033,150,type_based_estimate,19.0,98.0,2026-08-28T09:00,Tanganyika,True
school_7455,school,School (school),-4.549583,29.151417,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7456,school,School (school),-5.904218,29.202935,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7457,school,School (school),-8.162616,27.03406,150,type_based_estimate,21.9,84.0,2026-08-28T09:00,Lualaba,True
school_7458,school,School (school),-6.546005,26.158765,150,type_based_estimate,26.8,102.0,2026-08-28T09:00,Tanganyika,True
school_7459,school,School (school),-8.736012,24.967435,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7460,school,School (school),-8.219623,26.924097,150,type_based_estimate,25.2,96.0,2026-08-28T09:00,Lualaba,True
school_7461,school,School (school),-7.251824,29.744547,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7462,school,School (school),-10.960528,26.732583,150,type_based_estimate,25.4,95.0,2026-08-28T09:00,Lualaba,True
school_7463,school,School (school),-7.734979,26.602976,150,type_based_estimate,21.9,82.0,2026-08-28T09:00,Lualaba,True
school_7464,school,School (school),-4.5495,29.151389,150,type_based_estimate,8.8,63.0,2026-08-28T09:00,Tanganyika,True
school_7465,school,School (school),-9.202142,25.852158,150,type_based_estimate,26.0,92.0,2026-08-28T09:00,Lualaba,True
school_7466,school,School (school),-7.74776,26.760501,150,type_based_estimate,21.9,82.0,2026-08-28T09:00,Lualaba,True
school_7467,school,School (school),-8.471778,28.900611,150,type_based_estimate,21.8,86.0,2026-08-28T09:00,Tanganyika,True
school_7468,school,School (school),-6.549403,26.131999,150,type_based_estimate,26.8,102.0,2026-08-28T09:00,Tanganyika,True
school_7469,school,School (school),-8.73634,24.979081,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
school_7470,school,School (school),-6.991843,29.586933,150,type_based_estimate,18.2,96.0,2026-08-28T09:00,Tanganyika,True
school_7471,school,School (school),-7.57101,29.354832,150,type_based_estimate,23.5,92.0,2026-08-28T09:00,Tanganyika,True
school_7472,school,School (school),-5.903321,29.126414,150,type_based_estimate,12.6,79.0,2026-08-28T09:00,Tanganyika,True
school_7473,school,School (school),-4.848322,29.106926,150,type_based_estimate,9.3,72.0,2026-08-28T09:00,Tanganyika,True
school_7474,school,School (school),-8.075309,27.888454,150,type_based_estimate,20.7,80.0,2026-08-28T09:00,Tanganyika,True
school_7475,school,School (school),-8.164694,27.031944,150,type_based_estimate,21.9,84.0,2026-08-28T09:00,Lualaba,True
school_7476,school,School (school),-10.974083,26.710361,150,type_based_estimate,25.4,95.0,2026-08-28T09:00,Lualaba,True
school_7477,school,School (school),-7.128982,29.69529,150,type_based_estimate,21.4,139.0,2026-08-28T09:00,Tanganyika,True
school_7478,school,School (school),-10.735399,25.45795,150,type_based_estimate,24.0,92.0,2026-08-28T09:00,Lualaba,True
school_7479,school,School (school),-7.294928,30.144664,150,type_based_estimate,16.2,69.0,2026-08-28T09:00,Tanganyika,True
school_7480,school,School (school),-8.739027,24.967559,150,type_based_estimate,30.3,96.0,2026-08-28T09:00,Lualaba,True
place_of_worship_7481,place_of_worship,Place of worship (unnamed),-11.791649999999947,27.65207000000004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7482,place_of_worship,Place of worship (unnamed),-11.791949999999929,27.65333833300008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7483,place_of_worship,Place of worship (unnamed),-11.792703332999965,27.656430000000057,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7484,place_of_worship,Place of worship (unnamed),-11.79110499899997,27.65339666700004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7485,place_of_worship,Place of worship (unnamed),-11.78901500099994,27.653506667000045,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7486,place_of_worship,Place of worship (unnamed),-11.790313332999972,27.65396333300004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7487,place_of_worship,Place of worship (unnamed),-11.788133332999962,27.652478334000023,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7488,place_of_worship,Place of worship (unnamed),-11.78621499899998,27.65334000000007,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7489,place_of_worship,Place of worship (unnamed),-11.78780166699994,27.650406667000027,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7490,place_of_worship,Place of worship (unnamed),-11.791448332999948,27.65052500000008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7491,place_of_worship,Place of worship (unnamed),-11.78894166699996,27.64890333300008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7492,place_of_worship,Place of worship (unnamed),-11.788534999999968,27.646653333000074,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7493,place_of_worship,Place of worship (unnamed),-11.79021333299994,27.64900666700004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7494,place_of_worship,Place of worship (unnamed),-11.72288999999995,27.588296667000066,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7495,place_of_worship,Place of worship (unnamed),-11.825321667999958,27.71907166700004,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7496,place_of_worship,Place of worship (unnamed),-11.720043333999968,27.58598833300005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7497,place_of_worship,Place of worship (unnamed),-11.454664999999975,28.064775001000044,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7498,place_of_worship,Place of worship (unnamed),-11.827131666999946,27.721176667000066,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7499,place_of_worship,Place of worship (unnamed),-11.827238332999968,27.72186000100004,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7500,place_of_worship,Place of worship (unnamed),-11.879024999999956,27.74709000000007,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7501,place_of_worship,Place of worship (unnamed),-11.872388332999948,27.750948333000053,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7502,place_of_worship,Place of worship (unnamed),-11.81240833199996,27.78627666700004,150,default_estimate,20.7,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7503,place_of_worship,Place of worship (unnamed),-11.811559999999927,27.80152166700003,150,default_estimate,20.5,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7504,place_of_worship,Place of worship (unnamed),-11.815766666999934,27.84950333300003,150,default_estimate,20.5,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7505,place_of_worship,Place of worship (unnamed),-11.775089999999976,27.81421333300005,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7506,place_of_worship,Place of worship (unnamed),-11.583011666999935,27.72927333300004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7507,place_of_worship,Place of worship (unnamed),-11.583751666999945,27.74541666700003,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7508,place_of_worship,Place of worship (unnamed),-11.766343332999952,27.560878333000066,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7509,place_of_worship,Place of worship (unnamed),-11.57221500099996,27.762973333000048,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7510,place_of_worship,Place of worship (unnamed),-11.594701665999937,27.67095500000005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7511,place_of_worship,Place of worship (unnamed),-11.600768332999962,27.667896666000047,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7512,place_of_worship,Place of worship (unnamed),-11.601703332999932,27.66662666700006,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7513,place_of_worship,Place of worship (unnamed),-11.726194999999962,27.54288333300008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7514,place_of_worship,Place of worship (unnamed),-11.726458333999972,27.542321667000067,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7515,place_of_worship,Place of worship (unnamed),-11.725516666999964,27.545223333000024,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7516,place_of_worship,Place of worship (unnamed),-11.72410999999994,27.54840833300005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7517,place_of_worship,Place of worship (unnamed),-11.852013332999944,28.488666667000075,150,default_estimate,20.5,84.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7518,place_of_worship,Place of worship (unnamed),-11.728164999999931,28.416563333000056,150,default_estimate,21.9,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7519,place_of_worship,Place of worship (unnamed),-11.62977666699993,27.633590000000027,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7520,place_of_worship,Place of worship (unnamed),-11.624540000999955,27.64134333400005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7521,place_of_worship,Place of worship (unnamed),-11.612974999999947,27.70677666700004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7522,place_of_worship,Place of worship (unnamed),-11.53687999999994,27.617756666000048,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7523,place_of_worship,Place of worship (unnamed),-11.63902166799994,27.76012833300007,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7524,place_of_worship,Place of worship (unnamed),-11.641593331999957,27.76336333300003,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7525,place_of_worship,Place of worship (unnamed),-11.587108331999955,27.87622833300003,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7526,place_of_worship,Place of worship (unnamed),-11.34580833299998,27.80259833300005,150,default_estimate,23.9,93.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7527,place_of_worship,Place of worship (unnamed),-11.641938332999928,27.772706667000023,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7528,place_of_worship,Place of worship (unnamed),-11.641699999999958,27.77519166600007,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7529,place_of_worship,Place of worship (unnamed),-11.665141665999954,27.79677666700008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7530,place_of_worship,Place of worship (unnamed),-11.72777999999994,28.41489666700005,150,default_estimate,21.9,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7531,place_of_worship,Place of worship (unnamed),-11.544323332999966,27.606806667000058,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7532,place_of_worship,Place of worship (unnamed),-11.551851667999928,27.611021667000045,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7533,place_of_worship,Place of worship (unnamed),-11.557693332999976,27.609366667000074,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7534,place_of_worship,Place of worship (unnamed),-11.591474999999946,27.799220000000048,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7535,place_of_worship,Place of worship (unnamed),-11.68769333299997,27.65903166700008,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7536,place_of_worship,Place of worship (unnamed),-11.688788332999934,27.659683333000032,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7537,place_of_worship,Place of worship (unnamed),-11.689301666999938,27.65773666700005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7538,place_of_worship,Place of worship (unnamed),-11.59223499999996,27.59787333400004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7539,place_of_worship,Place of worship (unnamed),-11.57867833299997,27.79868166700004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7540,place_of_worship,Place of worship (unnamed),-11.69109333299997,27.656530000000032,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7541,place_of_worship,Place of worship (unnamed),-11.51830333199996,27.623806667000053,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7542,place_of_worship,Place of worship (unnamed),-11.721411666999929,27.62050500000004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7543,place_of_worship,Place of worship (unnamed),-11.695423332999953,27.724978333000024,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7544,place_of_worship,Place of worship (unnamed),-11.700916666999944,27.73510500000004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7545,place_of_worship,Place of worship (unnamed),-11.564578333999975,27.65413666700005,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7546,place_of_worship,Place of worship (unnamed),-11.48771500099997,27.64094833300004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7547,place_of_worship,Place of worship (unnamed),-11.578316666999967,27.84785833300004,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7548,place_of_worship,Place of worship (unnamed),-11.747481666999931,27.60350833300004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7549,place_of_worship,Place of worship (unnamed),-11.748309999999949,27.60457666700006,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7550,place_of_worship,Place of worship (unnamed),-11.576688333999924,27.84851666800006,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7551,place_of_worship,Place of worship (unnamed),-11.758691666999937,27.615611667000053,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7552,place_of_worship,Place of worship (unnamed),-11.694183333999945,27.78448833300007,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7553,place_of_worship,Place of worship (unnamed),-11.692213333999971,27.78826333300003,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7554,place_of_worship,Place of worship (unnamed),-11.690258332999974,27.794220000000053,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7555,place_of_worship,Place of worship (unnamed),-11.56092499999994,27.887161667000044,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7556,place_of_worship,Place of worship (unnamed),-11.512119999999982,27.59891500000004,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7557,place_of_worship,Place of worship (unnamed),-11.650476666999964,27.80899666700003,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7558,place_of_worship,Place of worship (unnamed),-11.333083332999934,27.83475000000004,150,default_estimate,23.9,93.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7559,place_of_worship,Place of worship (unnamed),-11.642381666999938,27.80399333300005,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7560,place_of_worship,Place of worship (unnamed),-11.736104999999952,27.846785000000068,150,default_estimate,23.0,89.0,2026-08-28T09:00,Haut-Katanga,True
place_of_worship_7561,place_of_worship,Place of worship (unnamed),-11.605833332999964,27.626706667000064,150,default_estimate,22.8,88.0,2026-08-28T09:00,Haut-Katanga,True
